name,perturbation,level,repeat,baseline_blas,perturbed_blas,delta_blas
Image62-F15.png,add_false_positive_bline_pixels,0.016,9,0.312608587738893,0.32283134772896505,0.01022275999007205
Image62-F15.png,remove_bline_pixels,0.30000000000000004,0,0.312608587738893,0.22158103747828245,-0.09102755026061055
Image62-F15.png,add_false_positive_bline_pixels,0.024000000000000004,0,0.312608587738893,0.3268180689997518,0.014209481260858803
Image62-F15.png,remove_bline_pixels,0.30000000000000004,1,0.312608587738893,0.21959543310995283,-0.09301315462894016
Image62-F15.png,add_false_positive_bline_pixels,0.024000000000000004,1,0.312608587738893,0.33044800198560426,0.01783941424671126
Image62-F15.png,remove_bline_pixels,0.30000000000000004,2,0.312608587738893,0.21959543310995283,-0.09301315462894016
Image62-F15.png,add_false_positive_bline_pixels,0.024000000000000004,2,0.312608587738893,0.3304945395879871,0.017885951849094084
Image62-F15.png,remove_bline_pixels,0.30000000000000004,3,0.312608587738893,0.2153139736907421,-0.0972946140481509
Image62-F15.png,add_false_positive_bline_pixels,0.024000000000000004,3,0.312608587738893,0.3290673864482502,0.01645879870935718
Image62-F15.png,remove_bline_pixels,0.30000000000000004,4,0.312608587738893,0.22381484239265328,-0.08879374534623971
Image62-F15.png,add_false_positive_bline_pixels,0.024000000000000004,4,0.312608587738893,0.32999813849590465,0.01738955075701165
Image62-F15.png,remove_bline_pixels,0.30000000000000004,5,0.312608587738893,0.2187887813353189,-0.0938198064035741
Image62-F15.png,add_false_positive_bline_pixels,0.024000000000000004,5,0.312608587738893,0.33016877637130804,0.01756018863241504
Image62-F15.png,remove_bline_pixels,0.30000000000000004,6,0.312608587738893,0.21748572846860256,-0.09512285927029043
Image62-F15.png,add_false_positive_bline_pixels,0.024000000000000004,6,0.312608587738893,0.3282297096053611,0.01562112186646808
Image62-F15.png,remove_bline_pixels,0.30000000000000004,7,0.312608587738893,0.21667907669396877,-0.09592951104492423
Image62-F15.png,add_false_positive_bline_pixels,0.024000000000000004,7,0.312608587738893,0.3287571357656987,0.01614854802680571
Image62-F15.png,remove_bline_pixels,0.30000000000000004,8,0.312608587738893,0.22058823529411764,-0.09202035244477536
Image62-F15.png,add_false_positive_bline_pixels,0.024000000000000004,8,0.312608587738893,0.3281831720029784,0.015574584264085423
Image62-F15.png,remove_bline_pixels,0.30000000000000004,9,0.312608587738893,0.21816827997021593,-0.09444030776867707
Image62-F15.png,add_false_positive_bline_pixels,0.024000000000000004,9,0.312608587738893,0.3304635145197319,0.017854926780838887
Image62-F15.png,remove_bline_pixels,0.4,0,0.312608587738893,0.19142467113427647,-0.12118391660461653
Image62-F15.png,add_false_positive_bline_pixels,0.032,0,0.312608587738893,0.3341865227103498,0.021577934971456825
Image62-F15.png,remove_bline_pixels,0.4,1,0.312608587738893,0.1890667659468851,-0.1235418217920079
Image62-F15.png,add_false_positive_bline_pixels,0.032,1,0.312608587738893,0.3337676842889054,0.021159096550012413
Image62-F15.png,remove_bline_pixels,0.4,2,0.312608587738893,0.17808389178456194,-0.13452469595433106
Image62-F15.png,add_false_positive_bline_pixels,0.032,2,0.312608587738893,0.3321543807396376,0.019545793000744605
Image62-F15.png,remove_bline_pixels,0.4,3,0.312608587738893,0.18627450980392155,-0.12633407793497145
Image62-F15.png,add_false_positive_bline_pixels,0.032,3,0.312608587738893,0.33313167038967484,0.020523082650781843
Image62-F15.png,remove_bline_pixels,0.4,4,0.312608587738893,0.18615040953090095,-0.12645817820799204
Image62-F15.png,add_false_positive_bline_pixels,0.032,4,0.312608587738893,0.332247455944403,0.01963886820551003
Image62-F15.png,remove_bline_pixels,0.4,5,0.312608587738893,0.18689501116902457,-0.12571357656986842
Image62-F15.png,add_false_positive_bline_pixels,0.032,5,0.312608587738893,0.33308513278729207,0.020476545048399075
Image62-F15.png,remove_bline_pixels,0.4,6,0.312608587738893,0.18819806403574088,-0.12441052370315211
Image62-F15.png,add_false_positive_bline_pixels,0.032,6,0.312608587738893,0.3334884586746091,0.020879870935716083
Image62-F15.png,remove_bline_pixels,0.4,7,0.312608587738893,0.18708116157855545,-0.12552742616033755
Image62-F15.png,add_false_positive_bline_pixels,0.032,7,0.312608587738893,0.33474497393894265,0.02213638620004965
Image62-F15.png,remove_bline_pixels,0.4,8,0.312608587738893,0.19077057574622208,-0.12183801199267091
